0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,result
-99,-83,-99,-99,-77,-99,-93,-99,-99,-99,-99,-99,-99,-82,-85,-99,-87,-99,-79,-99,-86,-99,-99,-99,-99,-99,-90,-83,-99,-99,-99,-67,-76,-63,-99,-90,-92,-99,-86,-54,-92,-99,-99,-71,-99,-99,-85,-76,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-86,-99,-99,-99,-99,-99,-99,-90,-99,-99,-87,-99,-85,-99,-86,-99,-99,-91,-99,-99,-99,-84,-99,-99,-99,-99,-99,-80,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-74,-99,-89,-99,-99,-91,-99,-99,-99,-82,-80,-99,-83,-99,-70,-99,-84,-99,-99,-99,-99,-99,-90,-84,-99,-99,-99,-65,-80,-58,-99,-91,-92,-99,-86,-49,-89,-99,-99,-69,-99,-99,-80,-89,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-86,-99,-99,-99,-99,-99,-99,-89,-99,-99,-87,-99,-88,-99,-86,-99,-99,-91,-99,-99,-99,-89,-99,-99,-99,-99,-99,-83,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-80,-99,-89,-99,-99,-91,-99,-99,-99,-82,-81,-99,-83,-99,-71,-99,-81,-99,-99,-99,-99,-99,-91,-84,-99,-99,-99,-66,-78,-58,-99,-91,-92,-99,-86,-53,-87,-99,-99,-68,-99,-99,-79,-74,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-83,-99,-99,-99,-99,-99,-99,-89,-99,-99,-87,-99,-88,-99,-83,-99,-99,-91,-99,-99,-99,-86,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-80,-99,-89,-99,-99,-91,-99,-99,-99,-80,-81,-99,-83,-99,-69,-99,-81,-99,-99,-99,-99,-99,-91,-81,-99,-99,-99,-66,-78,-58,-99,-91,-92,-99,-86,-50,-87,-99,-99,-73,-99,-99,-91,-79,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-81,-99,-99,-99,-99,-99,-99,-89,-99,-99,-87,-99,-85,-99,-88,-99,-99,-91,-99,-99,-99,-86,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-76,-99,-89,-99,-99,-91,-99,-99,-99,-80,-79,-99,-83,-99,-73,-99,-84,-99,-99,-99,-99,-99,-91,-81,-99,-99,-99,-74,-78,-61,-99,-91,-92,-99,-86,-50,-90,-99,-99,-75,-99,-99,-90,-82,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-89,-99,-99,-99,-99,-99,-99,-91,-99,-99,-87,-99,-78,-99,-88,-99,-99,-91,-99,-99,-99,-88,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-76,-99,-87,-99,-99,-91,-99,-99,-99,-80,-82,-99,-88,-99,-73,-99,-83,-99,-99,-99,-99,-99,-91,-87,-99,-99,-99,-74,-82,-60,-99,-91,-92,-99,-89,-50,-93,-99,-99,-73,-99,-99,-90,-82,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-92,-99,-99,-99,-99,-99,-99,-91,-99,-99,-87,-99,-81,-99,-88,-99,-99,-91,-99,-99,-99,-86,-99,-99,-99,-99,-99,-83,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-87,-99,-87,-99,-99,-91,-99,-99,-99,-80,-82,-99,-88,-99,-86,-99,-83,-99,-99,-99,-99,-99,-91,-87,-99,-99,-99,-83,-82,-74,-99,-91,-92,-99,-89,-65,-93,-99,-99,-85,-99,-99,-90,-82,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-86,-92,-99,-99,-99,-99,-99,-99,-91,-99,-99,-87,-99,-81,-99,-88,-99,-99,-91,-99,-99,-99,-86,-99,-99,-99,-99,-99,-83,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-83,-99,-99,-81,-99,-87,-99,-99,-91,-99,-99,-99,-80,-82,-99,-88,-99,-85,-99,-83,-99,-99,-99,-99,-99,-91,-87,-99,-99,-99,-81,-87,-66,-99,-91,-92,-99,-89,-53,-93,-99,-99,-90,-99,-99,-90,-82,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-93,-99,-86,-92,-99,-99,-99,-99,-99,-99,-91,-99,-99,-87,-99,-93,-99,-88,-99,-99,-91,-99,-99,-99,-86,-99,-99,-99,-99,-99,-83,-99,-99,-99,-99,-99,-99,-99,-77,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1411
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-73,-91,-99,-99,-99,-82,-63,-88,-65,-81,-76,-82,-87,-99,-80,-83,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-71,-91,-99,-99,-99,-82,-64,-87,-66,-81,-80,-81,-87,-99,-82,-83,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-69,-86,-99,-99,-99,-82,-57,-80,-71,-84,-86,-81,-87,-99,-89,-83,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-73,-84,-99,-99,-99,-82,-50,-80,-66,-84,-83,-84,-87,-99,-84,-83,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-68,-85,-99,-99,-99,-82,-62,-80,-66,-81,-87,-84,-86,-86,-88,-83,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-74,-88,-99,-99,-99,-82,-62,-88,-69,-82,-85,-87,-86,-86,-86,-81,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-85,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-76,-92,-99,-99,-99,-82,-58,-87,-66,-83,-75,-87,-86,-86,-85,-81,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-83,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-70,-92,-99,-99,-99,-82,-60,-87,-69,-83,-75,-88,-86,-86,-85,-81,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-83,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-70,-92,-99,-99,-99,-82,-62,-82,-69,-82,-83,-86,-86,-86,-85,-81,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-85,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-68,-92,-99,-99,-99,-82,-65,-80,-68,-88,-89,-87,-86,-86,-89,-85,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-93,-99,-99,-99,-99,-85,-99,-99,-99,-99,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,154
-99,-84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-56,-91,-67,-69,-89,-99,-84,-99,-81,-99,-83,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-99,-99,-99,-99,-60,-92,-71,-67,-89,-99,-84,-99,-84,-99,-83,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-64,-92,-75,-65,-88,-99,-88,-89,-81,-99,-83,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-66,-91,-76,-72,-88,-99,-88,-89,-81,-99,-87,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-80,-99,-99,-99,-99,-99,-62,-91,-70,-71,-89,-99,-88,-89,-81,-99,-92,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-81,-99,-99,-99,-99,-99,-57,-91,-68,-71,-89,-99,-88,-89,-85,-99,-85,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-99,-99,-99,-99,-99,-55,-91,-70,-65,-83,-99,-88,-89,-85,-99,-84,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-99,-99,-99,-99,-99,-59,-90,-69,-71,-83,-99,-88,-89,-85,-99,-84,-88,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-99,-99,-99,-99,-99,-67,-88,-69,-74,-83,-99,-88,-89,-83,-99,-81,-88,-91,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-78,-99,-99,-99,-99,-99,-53,-83,-65,-78,-85,-99,-87,-89,-89,-99,-86,-88,-91,-90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,164
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-58,-92,-79,-72,-99,-99,-90,-99,-83,-99,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,174
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-99,-99,-99,-99,-99,-52,-92,-74,-76,-99,-99,-90,-99,-82,-99,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,174
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-57,-92,-74,-78,-99,-99,-90,-99,-79,-99,-87,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,174
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-52,-94,-75,-76,-99,-99,-90,-99,-81,-99,-86,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,174
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-99,-99,-99,-99,-99,-56,-94,-74,-76,-99,-99,-90,-99,-88,-99,0,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,174
